sentiment,ids,date,flag,user,text
0,1468020340,Mon Apr 06 23:17:42 PDT 2009,NO_QUERY,motof5,"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. "
0,1468020550,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,lahood19,struggling with eam law 
0,1468020636,Mon Apr 06 23:17:48 PDT 2009,NO_QUERY,mfzbdale,Why can't I sleep like her  http://twitpic.com/2y3ty
0,1468020819,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,policano,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.
0,1468020989,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,MJPhotographer,My 4 year old (18 year old) is driving me around the twist...i don't want to be like this 
0,1468021282,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,sfpoetic,"Well, that sucked. "
0,1468021321,Mon Apr 06 23:18:01 PDT 2009,NO_QUERY,theresaxo,i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  
0,1468021330,Mon Apr 06 23:18:01 PDT 2009,NO_QUERY,EvilChick,"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy "
0,1468021397,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,allynrawr,@stewiebrittany no  i dont even know how to ride it
0,1468021408,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,Hanster7705,"@MonaSmith sadly, yes. i think i need counciling now "
0,1468021699,Mon Apr 06 23:18:07 PDT 2009,NO_QUERY,coletje1,"making myself ready for school...don't feel like going, but have two tests "
0,1468022265,Mon Apr 06 23:18:18 PDT 2009,NO_QUERY,acecortinaboy,Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. 
0,1468022377,Mon Apr 06 23:18:20 PDT 2009,NO_QUERY,mandakaye,Anybody know where my iPod went? 
0,1468022707,Mon Apr 06 23:18:26 PDT 2009,NO_QUERY,massacred_mind,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
0,1468022727,Mon Apr 06 23:18:27 PDT 2009,NO_QUERY,DJNephilim,@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. 
0,1468023022,Mon Apr 06 23:18:32 PDT 2009,NO_QUERY,SleepyShadow, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?
0,1468023065,Mon Apr 06 23:18:32 PDT 2009,NO_QUERY,alice_wonder,@kameelahwrites &lt;33 codez....they've been MIA tho 
0,1468023146,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,EikLovesYou,@reannaremick doesnt work on my cell  go to sleep! =P
0,1468023365,Mon Apr 06 23:18:38 PDT 2009,NO_QUERY,addictedtotext,it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday 
0,1468023488,Mon Apr 06 23:18:42 PDT 2009,NO_QUERY,djbabyyu,@taliasunset rock band is hard..on expert!!! 
0,1468023501,Mon Apr 06 23:18:40 PDT 2009,NO_QUERY,jennkitty,@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. 
0,1468023868,Mon Apr 06 23:18:48 PDT 2009,NO_QUERY,ChrisMoody,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually "
0,1468024089,Mon Apr 06 23:18:52 PDT 2009,NO_QUERY,fats,they killed off a character on one of my favorite shows and now i'm upset 
0,1468024248,Mon Apr 06 23:18:54 PDT 2009,NO_QUERY,Cheri_Howell,jealous of my friends who got to see the new Star Trek film in Austin tonight. 
0,1468024469,Mon Apr 06 23:18:59 PDT 2009,NO_QUERY,jameseverton,Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  
0,1468024495,Mon Apr 06 23:18:59 PDT 2009,NO_QUERY,Moonflowerchild,"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!"
0,1468030831,Mon Apr 06 23:20:55 PDT 2009,NO_QUERY,StrAbZ,good morning everybody! pkoi y fais pas beau  bon coffee time!
0,1468031172,Mon Apr 06 23:21:02 PDT 2009,NO_QUERY,flashbrother,work again 
0,1468031217,Mon Apr 06 23:21:03 PDT 2009,NO_QUERY,Jallenwhit,Essay time.... 
0,1468031438,Mon Apr 06 23:21:07 PDT 2009,NO_QUERY,sunshinegarma,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. 
0,1468031439,Mon Apr 06 23:21:06 PDT 2009,NO_QUERY,xmidnightdreams,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. "
0,1468031544,Mon Apr 06 23:21:08 PDT 2009,NO_QUERY,sunshinebliss,@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight 
0,1468031563,Mon Apr 06 23:21:09 PDT 2009,NO_QUERY,emilyalltimelow,no! i lost a loyal 
0,1468031616,Mon Apr 06 23:21:10 PDT 2009,NO_QUERY,Breeze_81,played another hand very bad and lost half my stack 
0,1468031800,Mon Apr 06 23:21:13 PDT 2009,NO_QUERY,Leggetron,It's 6.20pm - early days in a looooooong night at work 
0,1468031805,Mon Apr 06 23:21:13 PDT 2009,NO_QUERY,OhMyChristine,@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!
0,1468031882,Mon Apr 06 23:21:15 PDT 2009,NO_QUERY,NesbyPhips,So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though 
0,1468032209,Mon Apr 06 23:21:21 PDT 2009,NO_QUERY,JamesDeen,@rj i don't know what half of that means 
0,1468032348,Mon Apr 06 23:21:25 PDT 2009,NO_QUERY,babyKxox,homework homework homework 
0,1468032456,Mon Apr 06 23:21:27 PDT 2009,NO_QUERY,harvick29fan,"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! "
0,1468032547,Mon Apr 06 23:21:29 PDT 2009,NO_QUERY,janeetmb,@MeLaMachinko now i feel bad for unfollowing. 
0,1468032572,Mon Apr 06 23:21:29 PDT 2009,NO_QUERY,Madrigal77,"So... Tired... God I hate the new job, and only two days in "
0,1468032622,Mon Apr 06 23:21:30 PDT 2009,NO_QUERY,BreThayer,Sad about Kutner being killed off my fav show House! 
0,1468032862,Mon Apr 06 23:21:35 PDT 2009,NO_QUERY,lamarmcarter,happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her 
0,1468032869,Mon Apr 06 23:21:35 PDT 2009,NO_QUERY,urbanrocker,I feel like shit. This is NOT the way I want to spend my birthday's eve 
0,1468033025,Mon Apr 06 23:21:39 PDT 2009,NO_QUERY,strifethe3rd,"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......"
0,1468033122,Mon Apr 06 23:21:41 PDT 2009,NO_QUERY,Ember_X,has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! 
0,1468033152,Mon Apr 06 23:21:41 PDT 2009,NO_QUERY,xGabii,@emiliexclarkex miss you 
0,1468033194,Mon Apr 06 23:21:44 PDT 2009,NO_QUERY,tygerbaby,@stephenkruiser I'm so sorry to hear about your dog 
0,1468033322,Mon Apr 06 23:21:45 PDT 2009,NO_QUERY,nubblecakes,Too much internet. How it plagues me 
0,1468033365,Mon Apr 06 23:21:45 PDT 2009,NO_QUERY,lcmroz,i miss my ex soo much 
0,1468033516,Mon Apr 06 23:21:48 PDT 2009,NO_QUERY,schofs_travels,Sodding M25   http://twitpic.com/2y3y0
0,1468033903,Mon Apr 06 23:21:56 PDT 2009,NO_QUERY,nexusv2,oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days 
0,1468033983,Mon Apr 06 23:21:57 PDT 2009,NO_QUERY,patrick_ritchie,@featherinair call me back. 
0,1468034035,Mon Apr 06 23:21:58 PDT 2009,NO_QUERY,divingkid2001,"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg"
0,1468034417,Mon Apr 06 23:22:05 PDT 2009,NO_QUERY,raciedo,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. 
0,1468034467,Mon Apr 06 23:22:06 PDT 2009,NO_QUERY,gmthomas,"I totally have like...  four girl options, and none of them seem viable "
0,1468034646,Mon Apr 06 23:22:09 PDT 2009,NO_QUERY,strifethe3rd,"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......"
0,1468034673,Mon Apr 06 23:22:10 PDT 2009,NO_QUERY,BOYTRONs,Listening to Bjork's All is full of Love... crying 
0,1468034773,Mon Apr 06 23:22:12 PDT 2009,NO_QUERY,sweetkarekare,"Omg the hills! Then I love money2, aww I think becky buckwild goes "
0,1468034808,Mon Apr 06 23:22:13 PDT 2009,NO_QUERY,Ninerwiner,is craving for some tantan nabe  http://plurk.com/p/mzxcs
0,1468035296,Mon Apr 06 23:22:21 PDT 2009,NO_QUERY,YoungFlame,C'mon sean man 
0,1468035396,Mon Apr 06 23:22:24 PDT 2009,NO_QUERY,noslennai,Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.
0,1468035417,Mon Apr 06 23:22:24 PDT 2009,NO_QUERY,Setmefree2,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain "
0,1468035468,Mon Apr 06 23:22:25 PDT 2009,NO_QUERY,NTHR47,@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL
0,1468035613,Mon Apr 06 23:22:28 PDT 2009,NO_QUERY,hernameisXstine,@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?
0,1468035748,Mon Apr 06 23:22:33 PDT 2009,NO_QUERY,TGaucho,"@SLessard But, but, but . . I wanna listen to the masters too!  "
0,1468035840,Mon Apr 06 23:22:31 PDT 2009,NO_QUERY,Catmoo,"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work "
0,1468035969,Mon Apr 06 23:22:34 PDT 2009,NO_QUERY,totallybiannca,i feel unloved. dropped 2 tweeters 
0,1468036076,Mon Apr 06 23:22:36 PDT 2009,NO_QUERY,Podpodley,"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him"
0,1468036478,Mon Apr 06 23:22:44 PDT 2009,NO_QUERY,kasperapd,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.
0,1468036579,Mon Apr 06 23:22:46 PDT 2009,NO_QUERY,ChelsiMarie,@mykele sayyyy whaaaa? I wasn't invited... 
0,1468036634,Mon Apr 06 23:22:48 PDT 2009,NO_QUERY,nathanryder,Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though 
0,1468036770,Mon Apr 06 23:22:50 PDT 2009,NO_QUERY,imcute519,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old 
0,1468036890,Mon Apr 06 23:22:55 PDT 2009,NO_QUERY,thejakartaglobe,We're going to post some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... 
0,1468037361,Mon Apr 06 23:23:03 PDT 2009,NO_QUERY,mandahs,i don't like lukewarm showers 
0,1468037612,Mon Apr 06 23:23:07 PDT 2009,NO_QUERY,ryanmcgrath,@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. 
0,1468037671,Mon Apr 06 23:23:08 PDT 2009,NO_QUERY,helmetcheek,"@skylineking722 connor, it's me, febi  are you really really mad at me??"
0,1468037803,Mon Apr 06 23:23:11 PDT 2009,NO_QUERY,Kishya,"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! "
0,1468037939,Mon Apr 06 23:23:13 PDT 2009,NO_QUERY,williuscaesar,@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash 
0,1468037989,Mon Apr 06 23:23:14 PDT 2009,NO_QUERY,rockstarchick,@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now 
0,1468038045,Mon Apr 06 23:23:16 PDT 2009,NO_QUERY,Bennro,Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. 
0,1468038099,Mon Apr 06 23:23:17 PDT 2009,NO_QUERY,TheEngTeacher,"@sudam08  yes, someone hasn't been reading my posts properly  "
0,1468038289,Mon Apr 06 23:23:20 PDT 2009,NO_QUERY,teaogler,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  
0,1468038583,Mon Apr 06 23:23:27 PDT 2009,NO_QUERY,mark_cowley,Who turned the lights on? It will be time to get ip then 
0,1468038893,Mon Apr 06 23:23:33 PDT 2009,NO_QUERY,DangeresqueBen,@therealnph Twitter hates us both then.  
0,1468039375,Mon Apr 06 23:23:43 PDT 2009,NO_QUERY,katellora,I hate the fact that I'm genuinely excited about my last tweet 
0,1468039428,Mon Apr 06 23:23:44 PDT 2009,NO_QUERY,BerinaOhh,@celesteclara i can't sleep either 
0,1468039579,Mon Apr 06 23:23:46 PDT 2009,NO_QUERY,hermorrine,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. "
0,1468039686,Mon Apr 06 23:23:48 PDT 2009,NO_QUERY,LeMonjat,@champagnemanoir all rain today  . Garden really needs it so not quite so bad.
0,1468039856,Mon Apr 06 23:23:51 PDT 2009,NO_QUERY,georgewoods007,Yawn yawn yawn!! 10 more minutes in bed 
0,1468039895,Mon Apr 06 23:23:52 PDT 2009,NO_QUERY,squishymatter,@MajesticFlame ouch - sounds very sucky 
0,1468040012,Mon Apr 06 23:23:56 PDT 2009,NO_QUERY,psculthorpe,@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though 
0,1468040050,Mon Apr 06 23:23:55 PDT 2009,NO_QUERY,Nessie,@mattycus  *cry* 
0,1468041919,Mon Apr 06 23:24:31 PDT 2009,NO_QUERY,gi_gi_bee,"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  "
0,1468042132,Mon Apr 06 23:24:35 PDT 2009,NO_QUERY,pcholody,It was a sleepless night 
0,1468042240,Mon Apr 06 23:24:37 PDT 2009,NO_QUERY,HannahLins,@BillyBush she admitted to being a fake  
0,1468042457,Mon Apr 06 23:24:42 PDT 2009,NO_QUERY,tessthetraveler,@BATMANNN  i love chutney......
0,1468042464,Mon Apr 06 23:24:42 PDT 2009,NO_QUERY,eshaniprasad,got highly bored today scanning 24 pages for daddy. Had to do it! 
0,1468042752,Mon Apr 06 23:24:47 PDT 2009,NO_QUERY,gayrath,@misterphipps you cooked risotto without me!!??? 
0,1468043104,Mon Apr 06 23:24:53 PDT 2009,NO_QUERY,Geoffasaurus,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.
0,1468043300,Mon Apr 06 23:24:57 PDT 2009,NO_QUERY,c8linodonnell,YAY FOR BASEBALL SEASON! boo to yankees losing their first game 
0,1468043306,Mon Apr 06 23:24:57 PDT 2009,NO_QUERY,girlsandnylons,LOST sucks  ... because i have to work today
0,1468043598,Mon Apr 06 23:25:02 PDT 2009,NO_QUERY,tammy_x,omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;
0,1468043785,Mon Apr 06 23:25:04 PDT 2009,NO_QUERY,Iam_S,In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam
0,1468043967,Mon Apr 06 23:25:08 PDT 2009,NO_QUERY,WeirdMeta,@RachelCmrn I don't like goodnights 
0,1468043970,Mon Apr 06 23:25:08 PDT 2009,NO_QUERY,skeetonmytwitts,Greaaat my lappy won't turn on  wtffffff
0,1468044622,Mon Apr 06 23:25:22 PDT 2009,NO_QUERY,pfspleen,"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help."
0,1468044821,Mon Apr 06 23:25:23 PDT 2009,NO_QUERY,ellaireyantis,Lookin like an all-nighter. I hate it when I do this to myself 
0,1468044846,Mon Apr 06 23:25:23 PDT 2009,NO_QUERY,CristaltheGreat,@vernonhamilton You're a stranger   
0,1468045043,Mon Apr 06 23:25:27 PDT 2009,NO_QUERY,TigerHasse,"Debbugging old VB6 code, the day could have started better . . .  "
0,1468045201,Mon Apr 06 23:25:31 PDT 2009,NO_QUERY,Chanabellarina,@toddlington only a quarter of a percent babe  darn
0,1468045539,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,Poe4,"Coming down with a cold or bad allergies. Either way, I'm miserable! "
0,1468045613,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,mechista,"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A"
0,1468045819,Mon Apr 06 23:25:42 PDT 2009,NO_QUERY,browncoat24,Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story
0,1468046392,Mon Apr 06 23:25:54 PDT 2009,NO_QUERY,noelleee,"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?"
0,1468046904,Mon Apr 06 23:26:04 PDT 2009,NO_QUERY,liamkeaton,"Another early morn with the Duchess, although she hadn't managed to cross her legs this time "
0,1468047066,Mon Apr 06 23:26:06 PDT 2009,NO_QUERY,dianapwns,@alexbigman you left without saying hi! 
0,1468048178,Mon Apr 06 23:26:27 PDT 2009,NO_QUERY,kog_54,"l want, but I can't sleep "
0,1468048746,Mon Apr 06 23:26:38 PDT 2009,NO_QUERY,NickCummings,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. "
0,1468049681,Mon Apr 06 23:26:57 PDT 2009,NO_QUERY,seatowngrrl,"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing."
0,1468049696,Mon Apr 06 23:26:57 PDT 2009,NO_QUERY,imaginaryemily,im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha
0,1468049719,Mon Apr 06 23:26:58 PDT 2009,NO_QUERY,JustinKoselke,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!
0,1468050051,Mon Apr 06 23:27:03 PDT 2009,NO_QUERY,yellows_rock,@smokey_robinson  you fell off my list...did I offend you?  
0,1468050631,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,kissbliss1,"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. "
0,1468050664,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,joiette,gonna try to get some sleep in this hotel room 
0,1468050670,Mon Apr 06 23:27:16 PDT 2009,NO_QUERY,cartimandua77,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly 
0,1468051061,Mon Apr 06 23:27:21 PDT 2009,NO_QUERY,canu_diggit,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. 
0,1468051150,Mon Apr 06 23:27:22 PDT 2009,NO_QUERY,RavenSu,rt @KimKardashian Khloe just got fired from the Apprentice 
0,1468051256,Mon Apr 06 23:27:27 PDT 2009,NO_QUERY,exortabreedoll,in biology class. my lip hurts 
0,1468051421,Mon Apr 06 23:27:27 PDT 2009,NO_QUERY,mariusw,Sorry for the next tweet... 
0,1468051743,Mon Apr 06 23:27:33 PDT 2009,NO_QUERY,carlygirvan,Grr not down to go to school today 
0,1468051770,Mon Apr 06 23:27:34 PDT 2009,NO_QUERY,Rosebud,@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. 
0,1468051911,Mon Apr 06 23:27:37 PDT 2009,NO_QUERY,evanhaldrich,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back 
0,1468051981,Mon Apr 06 23:27:38 PDT 2009,NO_QUERY,Celz29,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! 
0,1468052063,Mon Apr 06 23:27:40 PDT 2009,NO_QUERY,CourtneyCuomo,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!
0,1468052239,Mon Apr 06 23:27:43 PDT 2009,NO_QUERY,ConstanceClark,@MarcusMims wow i didn't get an &quot;hello&quot; u suck 
0,1468052359,Mon Apr 06 23:27:45 PDT 2009,NO_QUERY,sashasimply,"bedtime, school tomorrow, and i still have no books  being broke suckssss"
0,1468052470,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,Meg_Nutz,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy
0,1468052484,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,deck86,Synching my contacts from my old mobile to iPhone. Import does not work well 
0,1468052499,Mon Apr 06 23:27:48 PDT 2009,NO_QUERY,ylizabeth,i can't concentrate 
0,1468052623,Mon Apr 06 23:27:50 PDT 2009,NO_QUERY,tomazstolfa,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time 
0,1468052908,Mon Apr 06 23:27:58 PDT 2009,NO_QUERY,Materialgirl21,Nw more confused then ever! 
0,1468053118,Mon Apr 06 23:28:00 PDT 2009,NO_QUERY,earthtoryann,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now."
0,1468053198,Mon Apr 06 23:28:02 PDT 2009,NO_QUERY,grinc,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew 
0,1468053610,Mon Apr 06 23:28:09 PDT 2009,NO_QUERY,BW101,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish "
0,1468053611,Mon Apr 06 23:28:09 PDT 2009,NO_QUERY,mariejamora,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
0,1468053804,Mon Apr 06 23:28:13 PDT 2009,NO_QUERY,princeralph,omg... &quot;The Reader&quot; is making me 
0,1468053869,Mon Apr 06 23:28:14 PDT 2009,NO_QUERY,vinternals,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged "
0,1468054357,Mon Apr 06 23:28:22 PDT 2009,NO_QUERY,teejay0109,tried to download tweetdeck but it wont download 
0,1468054887,Mon Apr 06 23:28:32 PDT 2009,NO_QUERY,mahlersoboes,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers 
0,1468055249,Mon Apr 06 23:28:38 PDT 2009,NO_QUERY,livvy22,@dweeman why aren't you a happy camper? 
0,1468055262,Mon Apr 06 23:28:39 PDT 2009,NO_QUERY,LarryEisner,"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... "
0,1468055266,Mon Apr 06 23:28:41 PDT 2009,NO_QUERY,ohmigosh_dusti,@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!
0,1468055472,Mon Apr 06 23:28:43 PDT 2009,NO_QUERY,tiphaniebrooke,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out 
0,1468055604,Mon Apr 06 23:28:45 PDT 2009,NO_QUERY,rinahannah,And somehow I still end up in this place 
0,1468055791,Mon Apr 06 23:28:49 PDT 2009,NO_QUERY,ecjc,"@kisluvkis oh that is very sad, poor boy. "
0,1468055852,Mon Apr 06 23:28:50 PDT 2009,NO_QUERY,Saphyre1969,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you "
0,1468056316,Mon Apr 06 23:28:58 PDT 2009,NO_QUERY,nurainiffah,I'm doing my homework. It's gosh darn hard!! 
0,1468056420,Mon Apr 06 23:29:00 PDT 2009,NO_QUERY,francheza,definitely no vacation for me...   http://plurk.com/p/mzygb
0,1468060375,Mon Apr 06 23:30:10 PDT 2009,NO_QUERY,BrandesAsh,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am 
0,1468060378,Mon Apr 06 23:30:10 PDT 2009,NO_QUERY,Buffaliscious,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. "
0,1468060722,Mon Apr 06 23:30:16 PDT 2009,NO_QUERY,bendoyle,@j_stricko I found it pretty frustrating. stupid monkeys 
0,1468060774,Mon Apr 06 23:30:17 PDT 2009,NO_QUERY,Melamachinko,"@lenesha but Im not feeling well, mommy... "
0,1468060794,Mon Apr 06 23:30:18 PDT 2009,NO_QUERY,tedarrius,"@lovebscott Nope, I'm Right Along Wit' You! "
0,1468060798,Mon Apr 06 23:30:18 PDT 2009,NO_QUERY,berlingalvan,so a murder? gotcha.  Cant believe it
0,1468060828,Mon Apr 06 23:30:18 PDT 2009,NO_QUERY,kurosevic,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. 
0,1468060954,Mon Apr 06 23:30:20 PDT 2009,NO_QUERY,impathy,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing. "
0,1468061127,Mon Apr 06 23:30:23 PDT 2009,NO_QUERY,gabysslave,@citizensheep 
0,1468061448,Mon Apr 06 23:30:29 PDT 2009,NO_QUERY,Broskt,@thesage1014 I wish I could! Gotta work though 
0,1468062021,Mon Apr 06 23:30:39 PDT 2009,NO_QUERY,annabannana,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... 
0,1468062288,Mon Apr 06 23:30:43 PDT 2009,NO_QUERY,PunkRockMom,@GirlsGoneChild 
0,1468062309,Mon Apr 06 23:30:44 PDT 2009,NO_QUERY,mizzoutigress09,Can't fall asleep 
0,1468062416,Mon Apr 06 23:30:46 PDT 2009,NO_QUERY,Askmewhats,I have mouth ulcer  so painful to talk and eat! 
0,1468062543,Mon Apr 06 23:30:48 PDT 2009,NO_QUERY,JustJames_,"@danphelan Urgh, it was just the video, and they cut the Robots part!!! "
0,1468062629,Mon Apr 06 23:30:49 PDT 2009,NO_QUERY,Christieeee,my dog can't move anymore. praying that he will be okay 
0,1468062724,Mon Apr 06 23:30:51 PDT 2009,NO_QUERY,k_eak,@Kal_Penn you were pretty much my fave...not much reason to watch now 
0,1468062743,Mon Apr 06 23:30:51 PDT 2009,NO_QUERY,RooookieP,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
0,1468063101,Mon Apr 06 23:30:57 PDT 2009,NO_QUERY,kristenn_lynn,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!
0,1468063318,Mon Apr 06 23:31:01 PDT 2009,NO_QUERY,ellaireyantis,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! 
0,1468063402,Mon Apr 06 23:31:02 PDT 2009,NO_QUERY,bsideblog,New Post!  http://tinyurl.com/cexkqy
0,1468063614,Mon Apr 06 23:31:06 PDT 2009,NO_QUERY,Sallyroberts,@graemearcher I am sad about Innocent selling out too! 
0,1468063768,Mon Apr 06 23:31:09 PDT 2009,NO_QUERY,TRON_Lord,dang won't be able to get to any workshops run by web directions 
0,1468063973,Mon Apr 06 23:31:15 PDT 2009,NO_QUERY,HilaryBays,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize "
0,1468064305,Mon Apr 06 23:31:17 PDT 2009,NO_QUERY,BIGBANGkrystal,Jap girls ? They're leaving! 
0,1468064339,Mon Apr 06 23:31:18 PDT 2009,NO_QUERY,Jenoah1908,my poor little girl has a baaaad rash on her bum and isnt feeling good 
0,1468064699,Mon Apr 06 23:31:25 PDT 2009,NO_QUERY,mars__,@nicolerichie yes! we had the VHS. i cried when the old man died 
0,1468064853,Mon Apr 06 23:31:28 PDT 2009,NO_QUERY,Feltano,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video "
0,1468064945,Mon Apr 06 23:31:30 PDT 2009,NO_QUERY,mericlese,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
